datetime,Daily Precipitation (in),Daily Snow Depth (in),Daily Average Temperature (F),Daily Maximum Temperature (F),Daily Minimum Temperature (F),Daily Water Equivalent (in)
2016-04-19 00:00:00+00:00,0.0,24.0,44.24,59.18,33.44,10.8
2016-04-20 00:00:00+00:00,0.0,23.0,48.02,66.92,33.08,10.6
2016-04-21 00:00:00+00:00,0.0,20.0,49.46,68.54,34.88,9.6
2016-04-22 00:00:00+00:00,0.0,18.0,50.18,69.08,38.3,8.6
2016-04-23 00:00:00+00:00,0.5,16.0,42.8,51.26,37.22,7.7
2016-04-24 00:00:00+00:00,0.2,14.0,38.84,45.14,34.7,7.5
2016-04-25 00:00:00+00:00,0.2,13.0,38.12,47.66,33.08,6.9
2016-04-26 00:00:00+00:00,0.1,13.0,33.8,37.4,31.28,6.5
2016-04-27 00:00:00+00:00,0.3,13.0,33.62,41.9,28.76,6.5
2016-04-28 00:00:00+00:00,0.1,13.0,30.38,36.5,27.32,6.5
2016-04-29 00:00:00+00:00,0.0,14.0,33.62,40.1,27.5,6.6
2016-04-30 00:00:00+00:00,0.0,14.0,36.14,43.16,33.08,6.6
2016-05-01 00:00:00+00:00,0.0,14.0,40.46,53.42,30.56,6.6
2016-05-02 00:00:00+00:00,0.0,11.0,44.78,62.78,29.12,5.9
2016-05-03 00:00:00+00:00,0.0,9.0,50.0,68.0,34.88,4.8
2016-05-04 00:00:00+00:00,0.0,6.0,54.86,69.8,38.48,3.4
2016-05-05 00:00:00+00:00,0.0,3.0,57.38,72.68,43.34,2.2
2016-05-06 00:00:00+00:00,0.0,0.0,44.6,47.48,42.8,0.0
2016-05-07 00:00:00+00:00,0.0,0.0,46.04,59.0,36.68,0.0
2016-05-08 00:00:00+00:00,0.0,0.0,52.7,68.36,36.14,0.0
2016-05-09 00:00:00+00:00,0.8,0.0,35.96,44.06,30.56,0.0
2016-05-10 00:00:00+00:00,0.8,2.0,31.28,36.32,28.4,0.6
2016-05-11 00:00:00+00:00,0.0,5.0,36.5,48.74,28.76,1.2
2016-05-12 00:00:00+00:00,0.0,1.0,46.22,60.08,31.64,0.7
2016-05-13 00:00:00+00:00,0.1,0.0,33.98,36.68,31.28,0.0
2016-05-14 00:00:00+00:00,0.0,0.0,36.68,43.52,31.28,0.0
2016-05-15 00:00:00+00:00,0.7,0.0,35.96,37.22,34.88,0.0
2016-05-16 00:00:00+00:00,0.3,2.0,38.48,44.24,34.7,0.3
2016-05-17 00:00:00+00:00,0.0,0.0,45.5,62.06,32.9,0.0
2016-05-18 00:00:00+00:00,0.0,0.0,51.44,63.86,37.58,0.0
2016-05-19 00:00:00+00:00,0.2,0.0,46.4,61.16,37.04,0.0
2016-05-20 00:00:00+00:00,0.3,0.0,44.78,51.62,36.32,0.0
2016-05-21 00:00:00+00:00,0.5,0.0,43.52,50.0,34.7,0.0
2016-05-22 00:00:00+00:00,0.0,0.0,42.44,50.54,34.52,0.0
2016-05-23 00:00:00+00:00,0.7,0.0,38.66,44.24,34.52,0.0
2016-05-24 00:00:00+00:00,0.1,3.0,39.56,49.46,33.8,0.4
2016-05-25 00:00:00+00:00,0.0,0.0,45.14,55.76,32.72,0.0
2016-05-26 00:00:00+00:00,0.1,0.0,45.86,53.96,38.12,0.0
2016-05-27 00:00:00+00:00,0.2,0.0,44.06,57.56,35.78,0.0
2016-05-28 00:00:00+00:00,0.0,0.0,43.16,53.6,36.14,0.0
2016-05-29 00:00:00+00:00,0.0,0.0,50.9,62.06,36.32,0.0
2016-05-30 00:00:00+00:00,0.0,0.0,46.94,57.2,34.16,0.0
2016-05-31 00:00:00+00:00,0.0,0.0,42.44,53.6,32.9,0.0
2016-06-01 00:00:00+00:00,0.0,0.0,52.88,66.56,33.8,0.0
2016-06-02 00:00:00+00:00,0.0,0.0,54.14,64.04,43.88,0.0
2016-06-03 00:00:00+00:00,0.0,0.0,53.42,65.12,42.62,0.0
2016-06-04 00:00:00+00:00,0.0,0.0,57.56,73.22,41.36,0.0
2016-06-05 00:00:00+00:00,0.0,0.0,60.98,77.0,45.32,0.0
2016-06-06 00:00:00+00:00,0.0,0.0,59.0,73.94,45.14,0.0
2016-06-07 00:00:00+00:00,0.0,0.0,62.6,81.5,48.74,0.0
2016-06-08 00:00:00+00:00,0.0,0.0,64.76,78.8,49.46,0.0
2016-06-09 00:00:00+00:00,0.0,0.0,60.08,73.76,48.02,0.0
2016-06-10 00:00:00+00:00,0.0,0.0,62.96,78.26,45.68,0.0
2016-06-11 00:00:00+00:00,0.1,0.0,53.42,63.86,44.24,0.0
2016-06-12 00:00:00+00:00,0.1,0.0,49.82,61.52,39.74,0.0
2016-06-13 00:00:00+00:00,0.1,0.0,51.26,62.42,38.48,0.0
2016-06-14 00:00:00+00:00,0.1,0.0,50.18,67.64,36.68,0.0
2016-06-15 00:00:00+00:00,0.3,0.0,43.88,50.18,37.4,0.0
2016-06-16 00:00:00+00:00,0.6,0.0,46.58,56.84,34.34,0.0
2016-06-17 00:00:00+00:00,0.0,0.0,50.72,64.58,33.44,0.0
2016-06-18 00:00:00+00:00,0.0,0.0,61.16,77.18,41.18,0.0
2016-06-19 00:00:00+00:00,0.0,0.0,52.16,64.04,39.92,0.0
2016-06-20 00:00:00+00:00,0.0,0.0,56.84,76.28,37.94,0.0
2016-06-21 00:00:00+00:00,0.0,0.0,60.08,74.12,40.46,0.0
2016-06-22 00:00:00+00:00,0.0,0.0,55.94,71.6,36.68,0.0
2016-06-23 00:00:00+00:00,0.0,0.0,64.04,81.32,43.16,0.0
2016-06-24 00:00:00+00:00,0.1,0.0,52.16,70.16,38.66,0.0
2016-06-25 00:00:00+00:00,0.0,0.0,49.1,61.88,40.28,0.0
2016-06-26 00:00:00+00:00,0.0,0.0,55.04,69.98,38.12,0.0
2016-06-27 00:00:00+00:00,0.0,0.0,59.54,77.18,42.62,0.0
2016-06-28 00:00:00+00:00,0.0,0.0,62.24,80.06,47.12,0.0
2016-06-29 00:00:00+00:00,0.0,0.0,63.5,80.06,49.46,0.0
2016-06-30 00:00:00+00:00,0.0,0.0,58.82,75.02,48.02,0.0
2016-07-01 00:00:00+00:00,0.0,0.0,63.32,78.08,48.2,0.0
2016-07-02 00:00:00+00:00,0.0,0.0,65.12,78.26,49.1,0.0
2016-07-03 00:00:00+00:00,0.1,0.0,59.0,73.04,45.86,0.0
2016-07-04 00:00:00+00:00,0.0,0.0,58.46,74.84,42.26,0.0
2016-07-05 00:00:00+00:00,0.1,0.0,54.32,65.48,37.94,0.0
2016-07-06 00:00:00+00:00,0.1,0.0,52.34,65.84,37.04,0.0
2016-07-07 00:00:00+00:00,0.0,0.0,54.32,70.52,36.86,0.0
2016-07-08 00:00:00+00:00,0.0,0.0,59.72,81.68,43.7,0.0
2016-07-09 00:00:00+00:00,0.2,0.0,59.54,76.64,44.96,0.0
2016-07-10 00:00:00+00:00,2.2,0.0,48.74,60.44,39.2,0.0
2016-07-11 00:00:00+00:00,1.7,0.0,44.06,50.54,37.4,0.0
2016-07-12 00:00:00+00:00,0.0,0.0,50.9,63.32,37.76,0.0
2016-07-13 00:00:00+00:00,0.0,0.0,51.44,63.68,40.46,0.0
2016-07-14 00:00:00+00:00,0.0,0.0,54.5,69.08,39.38,0.0
2016-07-15 00:00:00+00:00,0.2,0.0,56.48,74.66,44.42,0.0
2016-07-16 00:00:00+00:00,0.0,0.0,53.96,68.0,43.7,0.0
2016-07-17 00:00:00+00:00,0.0,0.0,58.46,73.22,47.3,0.0
2016-07-18 00:00:00+00:00,0.0,0.0,63.5,80.42,44.96,0.0
2016-07-19 00:00:00+00:00,0.0,0.0,68.72,83.12,48.92,0.0
2016-07-20 00:00:00+00:00,0.0,0.0,62.78,78.62,48.56,0.0
2016-07-21 00:00:00+00:00,0.0,0.0,63.32,80.24,46.04,0.0
2016-07-22 00:00:00+00:00,0.0,0.0,64.76,84.2,48.92,0.0
2016-07-23 00:00:00+00:00,0.0,0.0,56.12,69.62,44.96,0.0
2016-07-24 00:00:00+00:00,0.0,0.0,58.1,75.02,41.9,0.0
2016-07-25 00:00:00+00:00,0.0,0.0,64.94,81.86,46.58,0.0
2016-07-26 00:00:00+00:00,0.0,0.0,62.6,80.24,46.58,0.0
2016-07-27 00:00:00+00:00,0.0,0.0,62.78,78.62,46.22,0.0
2016-07-28 00:00:00+00:00,0.0,0.0,60.08,75.56,45.32,0.0
2016-07-29 00:00:00+00:00,0.0,0.0,61.52,77.9,46.58,0.0
2016-07-30 00:00:00+00:00,0.0,0.0,64.76,80.42,48.02,0.0
2016-07-31 00:00:00+00:00,0.0,0.0,62.96,80.96,46.04,0.0
2016-08-01 00:00:00+00:00,0.0,0.0,57.38,74.3,41.54,0.0
2016-08-02 00:00:00+00:00,0.0,0.0,65.66,84.56,44.78,0.0
2016-08-03 00:00:00+00:00,0.1,0.0,55.76,67.64,39.74,0.0
2016-08-04 00:00:00+00:00,0.0,0.0,54.14,72.86,36.68,0.0
2016-08-05 00:00:00+00:00,0.0,0.0,60.08,76.46,43.16,0.0
2016-08-06 00:00:00+00:00,0.0,0.0,58.46,75.38,44.42,0.0
2016-08-07 00:00:00+00:00,0.2,0.0,54.14,70.52,43.16,0.0
2016-08-08 00:00:00+00:00,0.1,0.0,58.64,75.2,40.64,0.0
2016-08-09 00:00:00+00:00,0.0,0.0,60.08,76.1,47.12,0.0
2016-08-10 00:00:00+00:00,0.0,0.0,53.6,65.48,40.46,0.0
2016-08-11 00:00:00+00:00,0.0,0.0,54.14,68.9,39.56,0.0
2016-08-12 00:00:00+00:00,0.0,0.0,58.1,71.42,43.7,0.0
2016-08-13 00:00:00+00:00,0.1,0.0,58.1,74.12,43.16,0.0
2016-08-14 00:00:00+00:00,0.0,0.0,60.98,75.2,47.12,0.0
2016-08-15 00:00:00+00:00,0.0,0.0,60.8,78.08,46.22,0.0
2016-08-16 00:00:00+00:00,0.0,0.0,62.6,81.86,46.22,0.0
2016-08-17 00:00:00+00:00,0.0,0.0,64.4,80.96,48.74,0.0
2016-08-18 00:00:00+00:00,0.9,0.0,53.6,64.04,43.88,0.0
2016-08-19 00:00:00+00:00,0.3,0.0,45.32,57.38,37.4,0.0
2016-08-20 00:00:00+00:00,0.0,0.0,52.16,70.16,37.4,0.0
2016-08-21 00:00:00+00:00,0.0,0.0,59.54,77.54,43.52,0.0
2016-08-22 00:00:00+00:00,0.0,0.0,58.46,74.84,45.14,0.0
2016-08-23 00:00:00+00:00,0.0,0.0,51.08,64.94,37.94,0.0
2016-08-24 00:00:00+00:00,0.0,0.0,46.04,56.48,34.52,0.0
2016-08-25 00:00:00+00:00,0.0,0.0,46.4,61.7,32.54,0.0
2016-08-26 00:00:00+00:00,0.0,0.0,49.28,67.46,35.42,0.0
2016-08-27 00:00:00+00:00,0.0,0.0,59.36,71.06,41.36,0.0
2016-08-28 00:00:00+00:00,0.0,0.0,58.46,73.76,46.22,0.0
2016-08-29 00:00:00+00:00,0.0,0.0,59.36,76.46,44.06,0.0
2016-08-30 00:00:00+00:00,0.0,0.0,62.42,82.58,46.94,0.0
2016-08-31 00:00:00+00:00,0.0,0.0,65.12,86.18,48.38,0.0
2016-09-01 00:00:00+00:00,0.0,0.0,66.74,81.14,52.34,0.0
2016-09-02 00:00:00+00:00,0.0,0.0,59.54,73.58,47.84,0.0
2016-09-03 00:00:00+00:00,0.2,0.0,49.46,61.16,42.8,0.0
2016-09-04 00:00:00+00:00,0.8,0.0,41.36,43.34,39.38,0.0
2016-09-05 00:00:00+00:00,0.5,0.0,39.02,42.62,33.44,0.0
2016-09-06 00:00:00+00:00,0.0,0.0,47.12,60.62,33.26,0.0
2016-09-07 00:00:00+00:00,0.0,0.0,48.2,57.2,41.54,0.0
2016-09-08 00:00:00+00:00,0.0,0.0,50.36,58.64,39.38,0.0
2016-09-09 00:00:00+00:00,0.0,0.0,47.48,55.22,36.86,0.0
2016-09-10 00:00:00+00:00,0.0,0.0,57.2,66.92,46.94,0.0
2016-09-11 00:00:00+00:00,0.5,0.0,52.88,67.46,37.04,0.0
2016-09-12 00:00:00+00:00,0.3,0.0,34.7,37.04,32.9,0.0
2016-09-13 00:00:00+00:00,0.0,0.0,35.96,40.46,32.72,0.0
2016-09-14 00:00:00+00:00,0.1,0.0,41.54,47.66,33.08,0.0
2016-09-15 00:00:00+00:00,0.0,0.0,46.04,59.0,38.3,0.0
2016-09-16 00:00:00+00:00,0.0,0.0,49.46,63.14,38.3,0.0
2016-09-17 00:00:00+00:00,0.0,0.0,55.76,62.24,39.2,0.0
2016-09-18 00:00:00+00:00,0.0,0.0,53.96,62.06,44.96,0.0
2016-09-19 00:00:00+00:00,0.0,0.0,52.7,65.48,42.26,0.0
2016-09-20 00:00:00+00:00,0.0,0.0,50.9,62.24,43.52,0.0
2016-09-21 00:00:00+00:00,0.6,0.0,42.44,43.88,40.64,0.0
2016-09-22 00:00:00+00:00,0.5,0.0,44.78,48.56,42.08,0.0
2016-09-23 00:00:00+00:00,0.2,0.0,44.78,50.72,41.18,0.0
2016-09-24 00:00:00+00:00,0.0,0.0,42.26,47.48,35.06,0.0
2016-09-25 00:00:00+00:00,0.0,0.0,48.2,55.22,34.88,0.0
2016-09-26 00:00:00+00:00,0.0,0.0,54.86,66.92,44.96,0.0
2016-09-27 00:00:00+00:00,0.0,0.0,55.04,70.7,42.62,0.0
2016-09-28 00:00:00+00:00,0.0,0.0,50.54,66.38,41.9,0.0
2016-09-29 00:00:00+00:00,0.0,0.0,56.3,71.42,42.08,0.0
2016-09-30 00:00:00+00:00,0.0,0.0,54.32,70.34,43.7,0.0
2016-10-01 00:00:00+00:00,0.1,0.0,51.26,66.38,41.0,0.0
2016-10-02 00:00:00+00:00,0.2,0.0,44.42,50.9,38.12,0.0
2016-10-03 00:00:00+00:00,0.4,0.0,40.28,43.16,34.7,0.0
2016-10-04 00:00:00+00:00,0.5,1.0,35.96,41.9,34.34,0.1
2016-10-05 00:00:00+00:00,0.5,1.0,34.88,39.2,33.44,0.2
2016-10-06 00:00:00+00:00,0.1,2.0,35.24,43.16,31.28,0.5
2016-10-07 00:00:00+00:00,0.0,0.0,41.18,48.38,31.1,0.0
2016-10-08 00:00:00+00:00,0.1,0.0,50.0,60.26,41.36,0.0
2016-10-09 00:00:00+00:00,0.0,0.0,55.94,62.42,44.06,0.0
2016-10-10 00:00:00+00:00,0.2,0.0,43.16,55.22,27.86,0.0
2016-10-11 00:00:00+00:00,0.5,1.0,24.98,29.66,16.7,0.2
2016-10-12 00:00:00+00:00,0.0,3.0,37.58,46.58,23.18,0.4
2016-10-13 00:00:00+00:00,0.0,2.0,50.0,57.2,37.58,0.4
2016-10-14 00:00:00+00:00,0.7,0.0,48.02,55.94,38.66,0.0
2016-10-15 00:00:00+00:00,0.1,1.0,45.86,53.06,40.28,0.2
2016-10-16 00:00:00+00:00,0.4,0.0,41.18,47.3,35.24,0.0
2016-10-17 00:00:00+00:00,0.6,1.0,36.86,40.64,34.7,0.1
2016-10-18 00:00:00+00:00,0.1,3.0,38.3,45.5,33.08,0.6
2016-10-19 00:00:00+00:00,0.2,2.0,34.7,41.18,29.66,0.5
2016-10-20 00:00:00+00:00,0.0,2.0,42.44,49.64,31.82,0.6
2016-10-21 00:00:00+00:00,0.0,2.0,47.66,55.04,43.16,0.6
2016-10-22 00:00:00+00:00,0.1,0.0,43.16,50.0,34.16,0.0
2016-10-23 00:00:00+00:00,0.0,0.0,41.9,58.82,31.1,0.0
2016-10-24 00:00:00+00:00,0.0,0.0,44.42,54.68,35.24,0.0
2016-10-25 00:00:00+00:00,0.0,0.0,48.2,53.96,41.36,0.0
2016-10-26 00:00:00+00:00,0.0,0.0,52.34,56.12,46.4,0.0
2016-10-27 00:00:00+00:00,0.0,0.0,54.86,60.8,47.84,0.0
2016-10-28 00:00:00+00:00,0.2,0.0,45.32,55.04,37.58,0.0
2016-10-29 00:00:00+00:00,0.3,0.0,37.94,42.8,34.7,0.0
2016-10-30 00:00:00+00:00,0.7,0.0,46.4,57.38,39.2,0.0
2016-10-31 00:00:00+00:00,0.2,0.0,40.82,44.06,38.66,0.0
2016-11-01 00:00:00+00:00,0.1,0.0,39.38,44.24,35.06,0.0
2016-11-02 00:00:00+00:00,0.0,0.0,41.9,49.46,35.96,0.0
2016-11-03 00:00:00+00:00,0.0,0.0,44.78,60.98,35.42,0.0
2016-11-04 00:00:00+00:00,0.0,0.0,44.24,60.08,33.08,0.0
2016-11-05 00:00:00+00:00,0.0,0.0,42.08,61.34,34.34,0.0
2016-11-06 00:00:00+00:00,0.0,0.0,45.14,54.14,32.72,0.0
2016-11-07 00:00:00+00:00,0.0,0.0,42.62,51.08,30.74,0.0
2016-11-08 00:00:00+00:00,0.0,0.0,44.24,60.8,34.88,0.0
2016-11-09 00:00:00+00:00,0.0,0.0,49.64,60.98,40.82,0.0
2016-11-10 00:00:00+00:00,0.0,0.0,40.46,54.86,32.72,0.0
2016-11-11 00:00:00+00:00,0.0,0.0,45.14,60.98,32.9,0.0
2016-11-12 00:00:00+00:00,0.0,0.0,48.38,57.74,37.58,0.0
2016-11-13 00:00:00+00:00,0.0,0.0,45.68,49.46,41.18,0.0
2016-11-14 00:00:00+00:00,0.0,0.0,48.2,51.98,45.68,0.0
2016-11-15 00:00:00+00:00,1.1,0.0,41.36,46.58,34.7,0.0
2016-11-16 00:00:00+00:00,0.6,0.0,30.02,34.7,23.72,0.0
2016-11-17 00:00:00+00:00,0.0,1.0,23.72,29.12,18.86,0.2
2016-11-18 00:00:00+00:00,0.0,1.0,23.36,33.26,15.26,0.2
2016-11-19 00:00:00+00:00,0.0,1.0,34.88,42.98,24.62,0.2
2016-11-20 00:00:00+00:00,0.0,1.0,41.9,48.2,36.86,0.2
2016-11-21 00:00:00+00:00,0.0,1.0,37.22,44.96,28.22,0.2
2016-11-22 00:00:00+00:00,0.1,1.0,31.28,38.48,23.18,0.2
2016-11-23 00:00:00+00:00,0.5,1.0,30.02,37.58,23.36,0.2
2016-11-24 00:00:00+00:00,0.1,4.0,28.22,33.08,23.72,0.7
2016-11-25 00:00:00+00:00,0.0,5.0,37.4,42.26,30.56,0.8
2016-11-26 00:00:00+00:00,0.1,2.0,37.58,48.02,27.14,0.8
2016-11-27 00:00:00+00:00,0.0,3.0,32.9,38.48,25.52,0.9
2016-11-28 00:00:00+00:00,0.4,3.0,26.42,30.02,23.72,0.9
2016-11-29 00:00:00+00:00,0.2,5.0,23.72,30.2,17.6,1.1
2016-11-30 00:00:00+00:00,0.1,7.0,24.62,30.2,19.94,1.3
2016-12-01 00:00:00+00:00,0.5,7.0,25.7,30.02,23.0,1.4
2016-12-02 00:00:00+00:00,0.1,17.0,23.36,26.06,19.04,1.9
2016-12-03 00:00:00+00:00,0.1,15.0,27.68,31.46,24.62,1.9
2016-12-04 00:00:00+00:00,0.1,13.0,28.58,32.18,21.2,2.0
2016-12-05 00:00:00+00:00,0.4,14.0,14.36,21.38,8.6,2.1
2016-12-06 00:00:00+00:00,0.2,14.0,4.1,11.66,-7.78,2.2
2016-12-07 00:00:00+00:00,0.1,13.0,-2.38,6.08,-11.56,2.1
2016-12-08 00:00:00+00:00,0.1,12.0,-1.12,10.22,-10.66,2.1
2016-12-09 00:00:00+00:00,0.5,12.0,14.36,28.94,-0.22,2.2
2016-12-10 00:00:00+00:00,0.4,15.0,27.32,33.44,20.3,2.7
2016-12-11 00:00:00+00:00,0.1,19.0,23.36,25.34,20.3,3.1
2016-12-12 00:00:00+00:00,0.0,17.0,20.66,22.82,17.96,3.1
2016-12-13 00:00:00+00:00,0.1,16.0,19.22,21.2,15.62,3.1
2016-12-14 00:00:00+00:00,0.1,15.0,15.08,21.92,6.98,3.1
2016-12-15 00:00:00+00:00,0.6,14.0,11.66,16.34,5.36,3.1
2016-12-16 00:00:00+00:00,0.4,20.0,-4.36,5.36,-20.92,3.6
2016-12-17 00:00:00+00:00,0.1,21.0,-0.58,8.24,-21.28,3.7
2016-12-18 00:00:00+00:00,0.0,21.0,13.46,19.58,6.44,3.8
2016-12-19 00:00:00+00:00,0.0,19.0,26.96,30.74,17.78,3.8
2016-12-20 00:00:00+00:00,0.0,18.0,31.46,36.32,22.82,3.8
2016-12-21 00:00:00+00:00,0.0,18.0,25.52,29.66,22.46,3.8
2016-12-22 00:00:00+00:00,0.0,17.0,30.74,39.56,17.96,3.8
2016-12-23 00:00:00+00:00,0.0,17.0,26.78,33.98,12.74,3.8
2016-12-24 00:00:00+00:00,0.1,17.0,22.82,32.18,14.18,3.8
2016-12-25 00:00:00+00:00,0.4,17.0,11.84,16.16,7.16,3.8
2016-12-26 00:00:00+00:00,0.0,21.0,19.94,24.62,15.8,4.1
2016-12-27 00:00:00+00:00,0.3,19.0,24.26,29.48,19.94,4.1
2016-12-28 00:00:00+00:00,0.0,22.0,20.66,23.18,18.14,4.3
2016-12-29 00:00:00+00:00,0.0,21.0,31.1,39.02,17.78,4.3
2016-12-30 00:00:00+00:00,0.5,19.0,28.58,39.92,18.14,4.3
2016-12-31 00:00:00+00:00,0.0,24.0,24.26,31.82,12.56,4.6
2017-01-01 00:00:00+00:00,0.0,23.0,11.12,21.2,-3.64,4.6
2017-01-02 00:00:00+00:00,0.1,23.0,-4.36,1.4,-14.62,4.6
2017-01-03 00:00:00+00:00,0.0,23.0,-4.72,11.66,-17.32,4.6
2017-01-04 00:00:00+00:00,0.0,22.0,-5.98,8.24,-14.44,4.6
2017-01-05 00:00:00+00:00,0.0,22.0,-1.66,12.38,-16.96,4.6
2017-01-06 00:00:00+00:00,0.1,22.0,18.68,23.0,11.48,4.6
2017-01-07 00:00:00+00:00,0.2,22.0,18.32,28.58,3.2,4.7
2017-01-08 00:00:00+00:00,0.2,23.0,32.18,37.94,26.24,4.9
2017-01-09 00:00:00+00:00,0.3,24.0,32.72,39.38,22.1,5.1
2017-01-10 00:00:00+00:00,0.1,26.0,19.58,26.96,-4.18,5.4
2017-01-11 00:00:00+00:00,0.2,27.0,3.2,14.18,-4.9,5.5
2017-01-12 00:00:00+00:00,0.1,28.0,16.34,24.08,4.28,5.6
2017-01-13 00:00:00+00:00,0.0,28.0,23.36,32.18,13.64,5.7
2017-01-14 00:00:00+00:00,0.0,27.0,28.76,34.7,22.82,5.7
2017-01-15 00:00:00+00:00,0.1,26.0,26.96,37.58,16.7,5.7
2017-01-16 00:00:00+00:00,0.0,26.0,29.48,35.6,19.58,5.8
2017-01-17 00:00:00+00:00,0.0,25.0,40.64,50.18,27.5,5.8
2017-01-18 00:00:00+00:00,0.0,25.0,39.74,50.0,28.04,5.8
2017-01-19 00:00:00+00:00,0.2,24.0,35.6,41.36,30.74,5.8
2017-01-20 00:00:00+00:00,0.1,26.0,25.34,36.14,14.18,5.9
2017-01-21 00:00:00+00:00,0.0,26.0,24.98,37.22,14.0,6.0
2017-01-22 00:00:00+00:00,0.0,25.0,28.58,35.6,23.36,6.0
2017-01-23 00:00:00+00:00,0.0,24.0,21.38,32.36,13.82,6.0
2017-01-24 00:00:00+00:00,0.0,24.0,16.16,26.06,8.6,5.9
2017-01-25 00:00:00+00:00,0.3,24.0,17.78,26.24,12.92,5.9
2017-01-26 00:00:00+00:00,0.0,30.0,18.5,22.64,16.34,6.2
2017-01-27 00:00:00+00:00,0.0,30.0,25.52,31.1,17.42,6.2
2017-01-28 00:00:00+00:00,0.0,28.0,34.34,39.38,29.66,6.2
2017-01-29 00:00:00+00:00,0.0,26.0,41.0,44.96,37.22,6.2
2017-01-30 00:00:00+00:00,0.0,26.0,36.86,41.54,30.2,6.2
2017-01-31 00:00:00+00:00,0.9,26.0,18.5,30.2,9.14,6.2
2017-02-01 00:00:00+00:00,0.0,37.0,2.48,13.46,-11.92,6.9
2017-02-02 00:00:00+00:00,0.0,34.0,-0.94,9.86,-11.2,6.9
2017-02-03 00:00:00+00:00,0.1,33.0,24.44,36.86,-7.42,6.9
2017-02-04 00:00:00+00:00,0.2,32.0,33.98,36.14,30.02,7.0
2017-02-05 00:00:00+00:00,0.0,32.0,37.04,39.38,33.62,7.2
2017-02-06 00:00:00+00:00,0.4,31.0,34.16,44.06,21.38,7.2
2017-02-07 00:00:00+00:00,0.4,36.0,17.78,26.6,8.78,7.6
2017-02-08 00:00:00+00:00,0.3,42.0,28.22,37.4,12.38,7.9
2017-02-09 00:00:00+00:00,0.0,40.0,42.62,46.4,35.6,8.1
2017-02-10 00:00:00+00:00,0.0,32.0,35.78,39.92,32.0,8.1
2017-02-11 00:00:00+00:00,0.0,30.0,26.96,32.9,24.62,8.1
2017-02-12 00:00:00+00:00,0.0,30.0,30.38,39.02,13.1,8.1
2017-02-13 00:00:00+00:00,0.0,30.0,33.98,44.06,23.72,8.1
2017-02-14 00:00:00+00:00,0.0,30.0,36.68,49.82,23.18,8.1
2017-02-15 00:00:00+00:00,0.0,29.0,47.66,55.76,39.74,8.1
2017-02-16 00:00:00+00:00,0.0,29.0,43.7,51.26,35.42,8.1
2017-02-17 00:00:00+00:00,0.0,28.0,35.6,44.24,28.94,8.1
2017-02-18 00:00:00+00:00,0.0,28.0,38.12,49.82,29.3,8.1
2017-02-19 00:00:00+00:00,0.4,28.0,34.88,41.18,30.38,8.1
2017-02-20 00:00:00+00:00,0.0,31.0,36.68,41.9,30.02,8.5
2017-02-21 00:00:00+00:00,0.0,30.0,37.94,43.88,30.38,8.5
2017-02-22 00:00:00+00:00,0.5,29.0,27.68,37.04,17.06,8.5
2017-02-23 00:00:00+00:00,0.5,35.0,21.38,28.76,16.34,8.9
2017-02-24 00:00:00+00:00,0.1,38.0,18.68,26.96,12.56,9.2
2017-02-25 00:00:00+00:00,0.5,38.0,17.24,20.48,15.26,9.3
2017-02-26 00:00:00+00:00,0.4,43.0,19.4,24.26,16.16,9.8
2017-02-27 00:00:00+00:00,0.1,47.0,21.38,31.28,11.84,10.2
2017-02-28 00:00:00+00:00,0.0,45.0,19.4,24.26,16.16,10.3
2017-03-01 00:00:00+00:00,0.0,45.0,25.52,31.46,17.42,10.3
2017-03-02 00:00:00+00:00,0.0,42.0,31.82,37.04,26.06,10.3
2017-03-03 00:00:00+00:00,0.1,40.0,38.84,45.32,32.9,10.3
2017-03-04 00:00:00+00:00,0.0,39.0,38.48,43.7,35.24,10.4
2017-03-05 00:00:00+00:00,0.0,39.0,34.7,44.96,24.08,10.4
2017-03-06 00:00:00+00:00,0.0,38.0,22.1,27.86,18.14,10.4
2017-03-07 00:00:00+00:00,0.0,38.0,24.44,32.54,16.88,10.4
2017-03-08 00:00:00+00:00,0.2,38.0,35.24,39.38,31.1,10.4
2017-03-09 00:00:00+00:00,0.8,39.0,22.1,31.82,12.74,10.6
2017-03-10 00:00:00+00:00,0.0,43.0,39.74,45.86,31.82,11.3
2017-03-11 00:00:00+00:00,0.2,41.0,40.46,50.54,31.64,11.3
2017-03-12 00:00:00+00:00,0.0,39.0,35.6,42.26,30.02,11.5
2017-03-13 00:00:00+00:00,0.0,39.0,42.44,49.64,34.34,11.5
2017-03-14 00:00:00+00:00,0.6,38.0,44.96,51.8,37.04,11.5
2017-03-15 00:00:00+00:00,0.0,35.0,51.26,58.46,47.12,10.9
2017-03-16 00:00:00+00:00,0.3,33.0,38.3,48.02,28.94,10.6
2017-03-17 00:00:00+00:00,0.0,32.0,41.54,52.34,27.86,10.7
2017-03-18 00:00:00+00:00,0.0,32.0,51.62,60.8,40.1,10.6
2017-03-19 00:00:00+00:00,0.7,30.0,40.28,47.66,34.34,10.2
2017-03-20 00:00:00+00:00,0.3,29.0,32.36,35.6,28.58,10.0
2017-03-21 00:00:00+00:00,0.0,32.0,30.38,40.28,26.24,10.3
2017-03-22 00:00:00+00:00,0.0,31.0,40.28,51.8,32.54,10.2
